timestamp,vendor_id,product_id,device_type,duration_seconds,hour,is_weekend,label
2025-12-25 12:30:11.918648,BEEF,0043,Rubber Ducky,2245,12,0,1
2026-01-20 18:27:11.918648,03F0,1666,USB Keyboard,26635,18,0,0
2025-12-07 14:12:11.918648,1050,1102,Wireless Mouse,1311,14,1,0
2026-01-23 16:14:11.918648,DEAD,607d,Unknown HID,1154,16,0,1
2025-12-12 20:53:11.918648,03F0,0001,Rubber Ducky,10,20,0,1
2025-11-28 09:28:11.918648,13FE,5567,USB Keyboard,11982,9,0,0
2026-01-13 10:14:11.918648,1050,0120,YubiKey,3141,10,0,0
2025-12-26 10:45:11.918648,046D,C077,Wireless Mouse,9658,10,0,0
2025-11-18 14:41:11.918648,13FE,0040,USB Flash Drive,28551,14,0,0
2026-01-18 16:29:11.918648,1050,0120,External HDD,1282,16,1,0
2025-12-23 17:30:11.918648,17EF,3245,Wireless Mouse,3923,17,0,0
2026-02-04 16:44:11.918648,03F0,C077,Wireless Mouse,20706,16,0,0
2025-12-09 16:01:11.918648,045E,C52B,External HDD,28620,16,0,0
2025-11-25 08:10:11.918648,03F0,1666,External HDD,27790,8,0,0
2026-01-02 16:59:11.918648,03F0,3245,External HDD,7535,16,0,0
2025-12-30 13:56:11.918648,0951,C52B,Wireless Mouse,12989,13,0,0
2025-12-31 08:39:11.918648,0951,1666,USB Keyboard,19771,8,0,0
2025-11-27 07:37:11.918648,1D50,8036,Bash Bunny,1771,7,0,1
2026-02-05 03:45:11.918648,1050,C077,Wireless Mouse,16851,3,0,0
2025-12-03 08:03:11.918648,05AC,607d,Bash Bunny,371,8,0,1
2025-12-28 11:39:11.918648,0781,C52B,Wireless Mouse,12082,11,1,0
2025-12-14 18:22:11.918648,1050,5567,Wireless Mouse,24835,18,1,0
2026-02-03 11:18:11.918648,0781,1102,Wireless Mouse,18997,11,0,0
2026-02-05 17:10:11.918648,1050,3245,YubiKey,7291,17,0,0
2025-12-17 09:40:11.918648,05AC,1102,YubiKey,5839,9,0,0
2025-11-19 12:37:11.918648,0781,0120,USB Keyboard,22420,12,0,0
2026-01-03 13:54:11.918648,17EF,0040,Wireless Mouse,14472,13,1,0
2025-12-15 19:36:11.918648,17EF,0120,USB Keyboard,27655,19,0,0
2026-01-11 23:06:11.918648,BEEF,607d,Bash Bunny,5,23,1,1
2025-12-27 14:32:11.918648,03F0,3245,USB Keyboard,13829,14,1,0
2026-01-12 10:11:11.918648,1050,C52B,YubiKey,14407,10,0,0
2025-12-13 14:37:11.918648,17EF,0120,Wireless Mouse,2628,14,1,0
2026-01-01 11:18:11.918648,03F0,0120,External HDD,3144,11,0,0
2026-01-12 17:42:11.918648,17EF,5567,USB Keyboard,5368,17,0,0
2026-02-05 04:54:11.918648,13FE,1666,USB Keyboard,26477,4,0,0
2026-01-01 18:53:11.918648,0781,1666,USB Keyboard,10802,18,0,0
2025-11-27 17:24:11.918648,05C6,0043,Rubber Ducky,3034,17,0,1
2025-12-05 10:52:11.918648,045E,0040,YubiKey,16925,10,0,0
2026-01-07 17:46:11.918648,05AC,C077,YubiKey,20515,17,0,0
2026-01-07 02:13:11.918648,1050,C077,YubiKey,22339,2,0,0
2025-12-16 17:23:11.918648,045E,0120,External HDD,19841,17,0,0
2026-02-01 09:44:11.918648,0781,C077,YubiKey,8142,9,1,0
2025-11-15 08:22:11.918648,0951,0040,YubiKey,15179,8,1,0
2026-01-16 16:24:11.918648,13FE,5567,External HDD,16117,16,0,0
2026-01-01 03:06:11.918648,16C0,607d,Keylogger Injector,1,3,0,1
2025-12-30 11:33:11.918648,17EF,0120,External HDD,7246,11,0,0
2026-01-28 08:24:11.918648,05AC,0040,External HDD,14360,8,0,0
2026-01-13 13:17:11.918648,0951,1102,YubiKey,12669,13,0,0
2025-11-26 12:18:11.918648,0781,C52B,Wireless Mouse,23016,12,0,0
2025-11-25 16:26:11.918648,05AC,3245,External HDD,23991,16,0,0
2026-01-24 09:55:11.918648,17EF,0040,USB Keyboard,16708,9,1,0
2025-12-03 19:19:11.918648,13FE,3245,YubiKey,24248,19,0,0
2025-12-16 09:26:11.918648,045E,3245,USB Flash Drive,5102,9,0,0
2026-02-05 19:06:11.918648,05AC,1666,USB Keyboard,27528,19,0,0
2026-01-10 14:02:11.918648,0781,0040,Wireless Mouse,21115,14,1,0
2026-01-20 14:47:11.918648,0781,1102,USB Flash Drive,14244,14,0,0
2026-01-18 19:55:11.918648,045E,5567,External HDD,15517,19,1,0
2026-02-03 13:19:11.918648,046D,3245,USB Flash Drive,23087,13,0,0
2025-11-10 02:03:11.918648,046D,C077,USB Keyboard,21339,2,0,0
2025-11-26 18:57:11.918648,03F0,C52B,Wireless Mouse,25546,18,0,0
2025-11-20 12:28:11.918648,1050,3245,Wireless Mouse,19930,12,0,0
2025-12-28 01:52:11.918648,2341,1337,Keylogger Injector,2,1,1,1
2026-01-24 19:18:11.918648,05C6,0001,Unknown HID,5,19,1,1
2025-11-17 15:59:11.918648,13FE,C077,Wireless Mouse,27007,15,0,0
2026-01-30 12:18:11.918648,046D,1102,External HDD,4261,12,0,0
2026-01-04 17:12:11.918648,1050,1102,External HDD,8227,17,1,0
2025-12-31 16:34:11.918648,0781,0120,USB Flash Drive,3224,16,0,0
2026-01-01 23:36:11.918648,17EF,1666,Wireless Mouse,20506,23,0,0
2025-12-08 11:06:11.918648,05AC,1102,External HDD,13476,11,0,0
2025-11-16 15:34:11.918648,045E,3245,YubiKey,10088,15,1,0
2025-11-18 08:08:11.918648,BEEF,607d,Bash Bunny,396,8,0,1
2026-01-06 22:56:11.918648,1D50,0001,Bash Bunny,1,22,0,1
2026-01-24 12:57:11.918648,0781,1666,YubiKey,16519,12,1,0
2026-01-06 17:23:11.918648,03F0,5567,External HDD,25934,17,0,0
2025-11-12 12:51:11.918648,1050,0040,USB Keyboard,14353,12,0,0
2025-11-28 19:44:11.918648,1D50,607d,Bash Bunny,369,19,0,1
2025-12-31 08:01:11.918648,03F0,1666,External HDD,5491,8,0,0
2025-12-12 16:57:11.918648,05AC,0120,YubiKey,15711,16,0,0
2026-01-10 19:28:11.918648,13FE,3245,USB Keyboard,25786,19,1,0
2025-11-10 19:04:11.918648,045E,3245,Wireless Mouse,26099,19,0,0
2025-12-22 09:07:11.918648,0951,1102,USB Flash Drive,7850,9,0,0
2026-01-06 14:12:11.918648,0781,3245,YubiKey,23443,14,0,0
2025-11-11 08:22:11.918648,05AC,C52B,External HDD,21370,8,0,0
2025-12-26 17:26:11.918648,0781,C077,Wireless Mouse,11923,17,0,0
2025-11-13 17:58:11.918648,0951,0120,USB Keyboard,13794,17,0,0
2026-02-05 15:15:11.918648,03F0,1666,USB Keyboard,10544,15,0,0
2026-01-08 09:24:11.918648,0781,1102,Wireless Mouse,9229,9,0,0
2025-12-04 18:11:11.918648,0781,C077,USB Keyboard,25657,18,0,0
2026-01-25 04:20:11.918648,046D,1666,External HDD,6441,4,1,0
2026-01-17 21:44:11.918648,DEAD,607d,Malicious Drive,1,21,1,1
2026-02-03 13:22:11.918648,0781,C52B,External HDD,15778,13,0,0
2026-02-04 04:09:11.918648,1234,8036,Malicious Drive,1,4,0,1
2026-01-29 16:20:11.918648,1050,0120,Wireless Mouse,2148,16,0,0
2025-11-28 15:30:11.918648,045E,1337,Keylogger Injector,2,15,0,1
2026-02-03 14:22:11.918648,05C6,8036,Malicious Drive,2445,14,0,1
2026-01-11 14:05:11.918648,1050,1102,USB Keyboard,946,14,1,0
2025-12-19 13:48:11.918648,17EF,0040,YubiKey,19384,13,0,0
2026-01-12 08:54:11.918648,0781,0040,External HDD,11893,8,0,0
2026-01-25 18:50:11.918648,05AC,0120,YubiKey,27520,18,1,0
2026-01-07 11:42:11.918648,13FE,1102,External HDD,9835,11,0,0
2025-11-29 15:07:11.918648,0781,C077,YubiKey,5590,15,1,0
2025-12-03 11:40:11.918648,17EF,C077,Wireless Mouse,23382,11,0,0
2025-12-30 09:34:11.918648,0951,C52B,USB Keyboard,25613,9,0,0
2025-11-26 19:31:11.918648,03F0,C077,USB Flash Drive,20789,19,0,0
2025-12-12 08:05:11.918648,0781,1102,YubiKey,6724,8,0,0
2026-01-12 14:08:11.918648,045E,0120,External HDD,888,14,0,0
2026-01-14 11:14:11.918648,03F0,0120,USB Flash Drive,27157,11,0,0
2026-01-03 19:36:11.918648,1050,C077,YubiKey,5071,19,1,0
2026-01-16 15:54:11.918648,0951,5567,USB Keyboard,20677,15,0,0
2026-01-07 15:19:11.918648,045E,C52B,USB Flash Drive,25396,15,0,0
2026-01-19 09:37:11.918648,17EF,5567,USB Keyboard,25957,9,0,0
2026-01-14 11:26:11.918648,045E,1666,USB Keyboard,8405,11,0,0
2025-11-30 19:34:11.918648,05AC,5567,USB Keyboard,19209,19,1,0
2026-01-30 15:33:11.918648,03F0,5567,External HDD,24556,15,0,0
2025-12-03 18:57:11.918648,13FE,0120,USB Flash Drive,1054,18,0,0
2025-11-25 16:59:11.918648,13FE,1666,USB Flash Drive,13908,16,0,0
2026-01-27 23:19:11.918648,0781,5567,External HDD,3409,23,0,0
2026-01-20 14:44:11.918648,13FE,0120,USB Flash Drive,8154,14,0,0
2025-12-14 08:09:11.918648,05AC,0040,External HDD,7925,8,1,0
2025-11-27 09:11:11.918648,03F0,C077,YubiKey,1156,9,0,0
2026-01-02 08:58:11.918648,045E,3245,YubiKey,23202,8,0,0
2026-01-12 21:56:11.918648,2341,0043,Rubber Ducky,10,21,0,1
2025-12-01 14:53:11.918648,13FE,C077,USB Flash Drive,28170,14,0,0
2026-01-17 23:28:11.918648,DEAD,0043,Unknown HID,1965,23,1,1
2025-12-17 09:39:11.918648,1050,5567,USB Flash Drive,20441,9,0,0
2026-01-09 10:01:11.918648,17EF,5567,YubiKey,13144,10,0,0
2026-01-01 12:26:11.918648,0781,C52B,External HDD,2152,12,0,0
2026-01-12 09:23:11.918648,046D,0120,YubiKey,22646,9,0,0
2025-12-05 05:14:11.918648,03F0,0040,YubiKey,6730,5,0,0
2025-11-23 08:52:11.918648,046D,0120,External HDD,6190,8,1,0
2025-11-25 11:18:11.918648,1050,1666,YubiKey,1480,11,0,0
2025-12-01 16:27:11.918648,05AC,1102,YubiKey,10522,16,0,0
2025-12-21 08:28:11.918648,17EF,1666,YubiKey,26402,8,1,0
2025-12-16 18:57:11.918648,0781,0120,USB Flash Drive,507,18,0,0
2025-12-03 23:15:11.918648,0781,5567,USB Flash Drive,6324,23,0,0
2026-01-03 11:35:11.918648,03F0,3245,USB Keyboard,11466,11,1,0
2025-12-28 19:06:11.918648,17EF,1102,Wireless Mouse,901,19,1,0
2025-11-27 09:22:11.918648,046D,3245,USB Flash Drive,21300,9,0,0
2026-01-26 10:52:11.918648,13FE,0120,YubiKey,19119,10,0,0
2025-12-07 21:50:11.918648,046D,3245,USB Flash Drive,4456,21,1,0
2025-12-10 13:57:11.918648,17EF,0040,Wireless Mouse,16943,13,0,0
2026-01-22 02:47:11.918648,0951,5567,USB Keyboard,6699,2,0,0
2025-11-21 01:36:11.918648,046D,0040,USB Flash Drive,27782,1,0,0
2025-12-30 10:22:11.918648,0951,5567,USB Keyboard,7357,10,0,0
2026-02-02 23:16:11.918648,17EF,0040,Wireless Mouse,6457,23,0,0
2026-01-21 08:39:11.918648,0781,C52B,External HDD,16993,8,0,0
2025-11-24 15:04:11.918648,0781,0120,YubiKey,14750,15,0,0
2025-12-25 10:41:11.918648,046D,5567,External HDD,20322,10,0,0
2025-11-13 11:02:11.918648,0951,C52B,External HDD,831,11,0,0
2025-12-07 10:32:11.918648,0781,0040,USB Keyboard,22794,10,1,0
2025-11-17 19:05:11.918648,1050,5567,External HDD,17857,19,0,0
2026-02-02 12:24:11.918648,1050,C52B,External HDD,22473,12,0,0
2026-01-15 22:57:11.918648,2341,1337,Keylogger Injector,2182,22,0,1
2025-12-10 12:45:11.918648,03F0,5567,Wireless Mouse,23430,12,0,0
2026-01-04 19:00:11.918648,0951,5567,Wireless Mouse,15017,19,1,0
2026-01-17 11:18:11.918648,13FE,5567,External HDD,26224,11,1,0
2026-02-02 01:32:11.918648,0781,1666,USB Flash Drive,25995,1,0,0
2025-12-17 11:43:11.918648,13FE,1102,YubiKey,13789,11,0,0
2026-01-03 22:24:11.918648,0951,5567,Wireless Mouse,20250,22,1,0
2025-12-19 15:01:11.918648,17EF,0120,YubiKey,6388,15,0,0
2026-02-07 11:13:11.918648,13FE,1102,Wireless Mouse,190,11,1,0
2025-11-11 17:01:11.918648,13FE,5567,Wireless Mouse,13926,17,0,0
2026-01-09 21:12:11.918648,1050,3245,USB Keyboard,3959,21,0,0
2025-12-20 23:52:11.918648,05AC,1666,USB Keyboard,7647,23,1,0
2025-12-22 16:07:11.918648,05AC,1666,USB Keyboard,25588,16,0,0
2026-01-09 03:06:11.918648,17EF,1666,YubiKey,27536,3,0,0
2025-11-18 13:07:11.918648,17EF,C077,YubiKey,20170,13,0,0
2025-12-04 10:23:11.918648,046D,5567,YubiKey,17480,10,0,0
2025-11-26 16:47:11.918648,046D,1666,USB Flash Drive,26708,16,0,0
2025-12-11 18:56:11.918648,03F0,0040,USB Flash Drive,21701,18,0,0
2026-01-02 22:20:11.918648,03F0,0120,Wireless Mouse,22101,22,0,0
2025-12-02 14:56:11.918648,05C6,8036,Rubber Ducky,1815,14,0,1
2026-01-02 11:19:11.918648,17EF,C077,USB Keyboard,12985,11,0,0
2025-12-03 12:09:11.918648,0781,5567,USB Keyboard,8643,12,0,0
2026-01-16 16:17:11.918648,13FE,0040,YubiKey,14438,16,0,0
2026-01-07 19:45:11.918648,1D50,8036,Keylogger Injector,1184,19,0,1
2025-12-26 18:48:11.918648,0781,1102,USB Keyboard,25017,18,0,0
2026-02-04 10:04:11.918648,13FE,3245,External HDD,6529,10,0,0
2026-02-06 14:14:11.918648,045E,0040,Wireless Mouse,21736,14,0,0
2025-12-23 11:32:11.918648,13FE,3245,YubiKey,2963,11,0,0
2026-01-31 10:17:11.918648,17EF,1666,Wireless Mouse,15800,10,1,0
2026-01-20 14:50:11.918648,05AC,0120,Wireless Mouse,23960,14,0,0
2025-11-24 12:32:11.918648,05AC,C52B,External HDD,15865,12,0,0
2026-02-07 14:12:11.918648,0781,C52B,External HDD,20600,14,1,0
2025-11-15 16:44:11.918648,17EF,1102,External HDD,25107,16,1,0
2026-01-18 09:39:11.918648,0781,5567,USB Flash Drive,8370,9,1,0
2025-12-04 17:40:11.918648,045E,1666,USB Keyboard,3831,17,0,0
2025-11-10 20:56:11.918648,03F0,5567,USB Flash Drive,27170,20,0,0
2025-12-05 04:57:11.918648,DEAD,1337,Rubber Ducky,2,4,0,1
2025-11-21 00:45:11.918648,BEEF,0001,Unknown HID,1819,0,0,1
2025-12-24 13:39:11.918648,045E,0040,USB Keyboard,4279,13,0,0
2025-12-30 09:19:11.918648,046D,1666,USB Flash Drive,20118,9,0,0
2026-01-24 14:56:11.918648,17EF,0120,Wireless Mouse,21328,14,1,0
2026-02-07 21:41:11.918648,03F0,8036,Malicious Drive,3012,21,1,1
2026-01-19 19:06:11.918648,046D,C077,YubiKey,12948,19,0,0
2025-12-25 01:38:11.918648,1050,0040,YubiKey,6329,1,0,0
2025-12-02 17:44:11.918648,045E,5567,Wireless Mouse,22572,17,0,0
2025-11-19 02:36:11.918648,2341,0043,Keylogger Injector,2857,2,0,1
2025-12-13 18:24:11.918648,03F0,C52B,External HDD,12507,18,1,0
2025-11-13 10:58:11.918648,045E,C077,Wireless Mouse,20036,10,0,0
2025-12-27 12:47:11.918648,1050,0120,USB Keyboard,1827,12,1,0
2025-12-15 08:14:11.918648,0781,C077,Wireless Mouse,20367,8,0,0
2026-01-24 12:05:11.918648,0951,0040,External HDD,13672,12,1,0
2026-01-28 19:12:11.918648,13FE,3245,USB Flash Drive,5079,19,0,0
2025-11-22 13:34:11.918648,0951,1666,YubiKey,8607,13,1,0
2025-11-30 11:37:11.918648,0951,C077,USB Keyboard,7605,11,1,0
2025-12-19 20:48:11.918648,1D50,607d,Keylogger Injector,5,20,0,1
2025-12-27 08:24:11.918648,17EF,0040,USB Flash Drive,2179,8,1,0
2025-11-17 11:17:11.918648,1050,5567,Wireless Mouse,8283,11,0,0
2025-12-18 17:04:11.918648,03F0,C52B,USB Keyboard,13230,17,0,0
2026-01-13 08:53:11.918648,03F0,1102,External HDD,8104,8,0,0
2025-12-01 18:41:11.918648,17EF,C077,YubiKey,15701,18,0,0
2025-12-30 19:23:11.918648,046D,5567,External HDD,9882,19,0,0
2025-11-19 08:37:11.918648,0781,3245,USB Keyboard,20405,8,0,0
2026-01-04 18:01:11.918648,045E,1102,Wireless Mouse,20703,18,1,0
2025-12-11 19:25:11.918648,0781,C077,YubiKey,12118,19,0,0
2026-01-19 17:09:11.918648,03F0,0120,Wireless Mouse,1162,17,0,0
2026-01-10 15:40:11.918648,046D,0040,External HDD,3416,15,1,0
2025-12-28 08:30:11.918648,17EF,C52B,YubiKey,24004,8,1,0
2025-12-25 18:25:11.918648,13FE,C077,USB Keyboard,2503,18,0,0
2026-01-20 13:44:11.918648,0951,C52B,USB Keyboard,2161,13,0,0
2025-12-29 19:20:11.918648,045E,0040,Wireless Mouse,23232,19,0,0
2026-01-16 12:36:11.918648,03F0,3245,USB Flash Drive,6285,12,0,0
2025-12-09 22:05:11.918648,DEAD,0001,Malicious Drive,2345,22,0,1
2025-12-22 12:09:11.918648,045E,0040,External HDD,2767,12,0,0
2025-12-17 19:54:11.918648,0951,1102,YubiKey,17977,19,0,0
2025-11-13 12:55:11.918648,1050,1102,External HDD,17170,12,0,0
2025-12-23 17:30:11.918648,BEEF,607d,Keylogger Injector,1640,17,0,1
2025-12-25 19:13:11.918648,17EF,1102,YubiKey,19514,19,0,0
2025-11-18 18:41:11.918648,1234,607d,Rubber Ducky,751,18,0,1
2026-01-11 15:16:11.918648,046D,C077,USB Flash Drive,26789,15,1,0
2026-01-10 08:31:11.918648,1050,0120,USB Keyboard,16077,8,1,0
2025-12-30 08:43:11.918648,17EF,0040,Wireless Mouse,4651,8,0,0
2026-01-02 14:40:11.918648,1D50,0043,Bash Bunny,1,14,0,1
2025-11-28 23:13:11.918648,045E,3245,YubiKey,3095,23,0,0
2026-01-29 19:54:11.918648,05AC,1102,External HDD,24491,19,0,0
2026-01-24 19:16:11.918648,0781,5567,USB Flash Drive,6131,19,1,0
2025-12-30 16:58:11.918648,05AC,3245,YubiKey,23817,16,0,0
2025-12-09 07:57:11.918648,1050,1102,YubiKey,16479,7,0,0
2025-11-11 17:11:11.918648,03F0,C52B,USB Flash Drive,17722,17,0,0
2026-01-25 14:24:11.918648,1050,C52B,Wireless Mouse,18420,14,1,0
2025-12-26 14:17:11.918648,1050,3245,USB Flash Drive,24850,14,0,0
2025-11-22 16:08:11.918648,045E,0120,External HDD,6099,16,1,0
2026-01-03 01:20:11.918648,BEEF,8036,Rubber Ducky,3362,1,1,1
2026-02-01 18:31:11.918648,0951,0120,External HDD,8862,18,1,0
2025-12-30 15:09:11.918648,13FE,1666,USB Keyboard,1002,15,0,0
2025-11-13 17:44:11.918648,1050,C52B,Wireless Mouse,24531,17,0,0
2025-12-10 14:00:11.918648,17EF,1666,Wireless Mouse,17593,14,0,0
2025-11-20 14:48:11.918648,0781,1102,YubiKey,8541,14,0,0
2025-11-12 14:34:11.918648,0781,C077,YubiKey,10504,14,0,0
2025-12-23 03:09:11.918648,05AC,1337,Unknown HID,870,3,0,1
2025-12-02 17:31:11.918648,17EF,5567,YubiKey,1962,17,0,0
2025-12-05 19:02:11.918648,17EF,C52B,Wireless Mouse,24836,19,0,0
2025-11-21 08:11:11.918648,045E,C52B,USB Flash Drive,14210,8,0,0
2025-11-29 11:24:11.918648,1234,0001,Bash Bunny,3046,11,1,1
2025-11-17 10:46:11.918648,13FE,0040,YubiKey,10202,10,0,0
2025-11-15 02:01:11.918648,2341,607d,Rubber Ducky,10,2,1,1
2026-01-25 21:59:11.918648,0951,0043,Keylogger Injector,1893,21,1,1
2026-02-06 20:24:11.918648,046D,0043,Malicious Drive,2139,20,0,1
2026-01-22 13:53:11.918648,046D,5567,Wireless Mouse,16569,13,0,0
2025-12-04 11:32:11.918648,0781,1666,Wireless Mouse,7130,11,0,0
2026-01-13 21:17:11.918648,BEEF,0043,Malicious Drive,469,21,0,1
2026-01-12 08:05:11.918648,03F0,0040,YubiKey,10340,8,0,0
2025-12-10 19:53:11.918648,0781,C077,USB Keyboard,20932,19,0,0
2025-12-23 23:12:11.918648,03F0,C077,USB Keyboard,15385,23,0,0
2025-12-19 01:03:11.918648,16C0,0001,Rubber Ducky,2545,1,0,1
2025-11-26 16:35:11.918648,0781,0120,Wireless Mouse,24742,16,0,0
2025-11-14 08:18:11.918648,1050,0120,Wireless Mouse,25593,8,0,0
2026-01-29 12:23:11.918648,0781,5567,External HDD,28641,12,0,0
2026-02-07 11:32:11.918648,0951,1666,USB Flash Drive,4469,11,1,0
2025-11-15 14:36:11.918648,05AC,0120,YubiKey,6942,14,1,0
2026-01-17 17:54:11.918648,046D,0120,YubiKey,17143,17,1,0
2025-12-22 19:42:11.918648,03F0,3245,External HDD,20215,19,0,0
2025-11-25 08:14:11.918648,045E,C077,USB Flash Drive,26111,8,0,0
2025-12-25 16:11:11.918648,13FE,1666,USB Keyboard,5076,16,0,0
2025-12-24 19:47:11.918648,1050,3245,USB Flash Drive,6443,19,0,0
2025-11-15 18:44:11.918648,045E,0120,Wireless Mouse,18274,18,1,0
2026-01-24 18:03:11.918648,17EF,1102,USB Keyboard,20014,18,1,0
2025-11-19 16:11:11.918648,03F0,C077,USB Keyboard,21174,16,0,0
2026-01-20 10:51:11.918648,17EF,0120,USB Keyboard,22277,10,0,0
2026-01-05 15:35:11.918648,1050,5567,USB Flash Drive,21011,15,0,0
2025-11-27 15:33:11.918648,046D,5567,External HDD,1055,15,0,0
2026-02-01 09:37:11.918648,046D,C077,USB Flash Drive,28621,9,1,0
2025-11-16 01:49:11.918648,1D50,607d,Bash Bunny,10,1,1,1
2026-01-31 15:40:11.918648,046D,C52B,YubiKey,12319,15,1,0
2025-12-22 00:08:11.918648,0951,3245,External HDD,18626,0,0,0
2025-12-09 15:09:11.918648,13FE,0040,Wireless Mouse,20503,15,0,0
2026-01-11 11:32:11.918648,03F0,3245,Wireless Mouse,14888,11,1,0
2025-11-27 07:25:11.918648,13FE,1666,Wireless Mouse,10829,7,0,0
2025-12-18 11:56:11.918648,03F0,5567,USB Keyboard,23813,11,0,0
2025-12-18 12:39:11.918648,1050,C52B,USB Flash Drive,13677,12,0,0
2026-01-05 09:30:11.918648,0781,1102,YubiKey,17342,9,0,0
2025-12-09 13:42:11.918648,05AC,1666,Wireless Mouse,22333,13,0,0
2025-11-24 09:40:11.918648,046D,0040,Wireless Mouse,5234,9,0,0
2026-01-23 19:35:11.918648,0781,1666,External HDD,658,19,0,0
2026-01-17 18:09:11.918648,13FE,0040,YubiKey,14184,18,1,0
2025-12-22 11:25:11.918648,17EF,C077,External HDD,23634,11,0,0
2025-12-27 16:24:11.918648,03F0,C077,Wireless Mouse,12043,16,1,0
2025-12-20 05:47:11.918648,03F0,C077,USB Keyboard,6874,5,1,0
2026-01-12 16:34:11.918648,046D,5567,External HDD,5728,16,0,0
2025-12-25 00:48:11.918648,05C6,0043,Keylogger Injector,3250,0,0,1
2026-01-05 08:43:11.918648,0951,0040,YubiKey,17925,8,0,0
2026-02-06 09:29:11.918648,0781,C077,External HDD,25001,9,0,0
2025-12-16 12:30:11.918648,045E,0040,USB Flash Drive,413,12,0,0
2025-12-27 04:37:11.918648,1D50,607d,Malicious Drive,10,4,1,1
2025-11-28 10:27:11.918648,05AC,1666,USB Keyboard,19300,10,0,0
2025-12-23 12:02:11.918648,13FE,1102,USB Flash Drive,6423,12,0,0
2026-01-08 14:54:11.918648,1050,1102,Wireless Mouse,19687,14,0,0
2025-12-17 11:07:11.918648,05AC,5567,Wireless Mouse,22704,11,0,0
2026-02-05 15:13:11.918648,2341,0043,Malicious Drive,3101,15,0,1
2026-01-05 16:40:11.918648,17EF,3245,External HDD,15489,16,0,0
2025-12-05 10:26:11.918648,1050,0040,USB Flash Drive,16010,10,0,0
2026-02-06 14:24:11.918648,13FE,C077,USB Flash Drive,25944,14,0,0
2025-11-29 01:56:11.918648,DEAD,8036,Unknown HID,2,1,1,1
2025-12-10 09:20:11.918648,13FE,5567,USB Flash Drive,16737,9,0,0
2025-12-12 15:32:11.918648,05AC,1102,USB Flash Drive,10586,15,0,0
2026-01-11 11:46:11.918648,045E,1102,Wireless Mouse,26172,11,1,0
2025-12-19 05:08:11.918648,1050,0040,External HDD,18003,5,0,0
2025-12-23 08:53:11.918648,17EF,1102,External HDD,22444,8,0,0
2025-12-29 13:56:11.918648,046D,3245,USB Flash Drive,4566,13,0,0
2025-12-09 14:39:11.918648,046D,0120,External HDD,5396,14,0,0
2025-12-31 17:32:11.918648,045E,5567,YubiKey,3025,17,0,0
2025-11-30 13:07:11.918648,0781,0040,USB Flash Drive,8816,13,1,0
2026-01-05 08:42:11.918648,045E,1102,Wireless Mouse,23210,8,0,0
2026-01-14 16:37:11.918648,05AC,0120,USB Keyboard,6167,16,0,0
2025-12-07 16:26:11.918648,0781,1102,External HDD,12220,16,1,0
2026-02-03 01:18:11.918648,13FE,1337,Keylogger Injector,2916,1,0,1
2025-11-24 12:28:11.918648,0951,C52B,External HDD,24988,12,0,0
2026-01-27 19:00:11.918648,05AC,C52B,YubiKey,19240,19,0,0
2025-12-20 17:41:11.918648,045E,1102,YubiKey,14771,17,1,0
2026-01-02 19:32:11.918648,0781,5567,USB Keyboard,4436,19,0,0
2026-01-23 17:50:11.918648,17EF,0040,USB Flash Drive,11712,17,0,0
2025-12-17 16:37:11.918648,1050,5567,Wireless Mouse,12155,16,0,0
2026-02-03 20:37:11.918648,03F0,C077,Wireless Mouse,18578,20,0,0
2025-12-19 19:52:11.918648,1050,1102,External HDD,653,19,0,0
2025-12-24 01:31:11.918648,05AC,5567,USB Keyboard,6379,1,0,0
2026-01-02 16:06:11.918648,05AC,C52B,YubiKey,16971,16,0,0
2026-01-10 04:34:11.918648,0951,1666,External HDD,12459,4,1,0
2026-01-18 08:06:11.918648,03F0,0040,USB Flash Drive,10933,8,1,0
2026-01-23 08:48:11.918648,0781,0040,YubiKey,27751,8,0,0
2025-12-01 12:24:11.918648,13FE,1102,USB Keyboard,6395,12,0,0
2025-12-20 11:31:11.918648,13FE,1102,Wireless Mouse,12326,11,1,0
2025-12-24 00:26:11.918648,DEAD,0043,Bash Bunny,3387,0,0,1
2026-01-27 18:05:11.918648,13FE,1102,USB Keyboard,20395,18,0,0
2025-12-25 01:48:11.918648,05C6,0043,Bash Bunny,1,1,0,1
2025-11-25 01:28:11.918648,0951,1666,USB Flash Drive,22649,1,0,0
2025-12-30 18:38:11.918648,0951,C52B,USB Keyboard,16325,18,0,0
2025-11-15 18:06:11.918648,17EF,3245,Wireless Mouse,18035,18,1,0
2025-11-24 19:01:11.918648,17EF,0040,YubiKey,15768,19,0,0
2025-12-07 16:56:11.918648,1050,5567,USB Keyboard,3969,16,1,0
2026-02-07 08:17:11.918648,045E,1102,YubiKey,26403,8,1,0
2025-12-04 17:15:11.918648,17EF,C52B,Wireless Mouse,20635,17,0,0
2026-02-05 18:08:11.918648,05AC,0120,USB Keyboard,5675,18,0,0
2026-01-28 09:45:11.918648,17EF,1102,Wireless Mouse,8253,9,0,0
2025-11-12 09:50:11.918648,0781,1666,Wireless Mouse,19885,9,0,0
2025-12-11 13:26:11.918648,0951,5567,Wireless Mouse,1679,13,0,0
2025-12-27 08:28:11.918648,05AC,5567,USB Keyboard,7598,8,1,0
2026-01-17 14:23:11.918648,046D,0040,YubiKey,22181,14,1,0
